student_id,term_key,major_name,risk_label,term_gpa,failed_course_count,borderline_course_count,failed_course_ratio,dim_academic_base_score,dim_appraisal_status_alert_score,dim_class_engagement_score,dim_daily_routine_boundary_score,dim_library_immersion_score,dim_network_habits_score,dim_online_activeness_score,dim_physical_resilience_score,dataset_split
pjxyqwbk866,2024-1,,0,,,,,0.0,0.0,0.0,0.4,0.0,0.0,1.0,0.7,train
pjxyqwbk868,2023-2,网络空间安全,0,2.0142857142857142,0.0,1.0,0.0,0.93,0.12,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqwbk869,2023-2,人工智能,1,1.7166666666666668,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.83,0.0,1.0,0.61,train
pjxyqwbk870,2023-2,智能科学与技术,1,1.5333333333333332,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.57,train
pjxyqwbk871,2023-2,计算机科学与技术,0,2.0,0.0,1.0,0.0,0.93,0.12,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqwbk872,2023-2,信息安全,0,2.142857142857143,0.0,0.0,0.0,1.0,0.23,0.0,0.0,0.0,0.0,1.0,0.64,train
pjxyqwbk879,2023-2,计算机科学与技术,0,2.02,0.0,1.0,0.0,0.93,0.12,0.0,0.0,0.0,0.0,1.0,0.56,train
pjxyqwbk884,2023-2,软件工程,1,1.9125,1.0,2.0,0.125,0.64,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqwbk885,2023-2,计算机科学与技术,0,2.08,0.0,0.0,0.0,1.0,0.44,0.0,0.0,0.0,0.0,1.0,0.58,train
pjxyqwbk889,2023-2,网络工程,1,1.5,0.0,2.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqwbk893,2023-2,软件工程,0,2.216666666666667,0.0,1.0,0.0,0.93,0.44,0.0,0.75,1.0,0.0,1.0,0.0,train
pjxyqwbk895,2023-2,计算机科学与技术,1,1.92,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqwbk896,2023-2,物联网工程,0,2.7181818181818183,0.0,2.0,0.0,0.87,0.0,0.0,0.0,1.0,0.0,1.0,0.77,train
pjxyqwbk899,2023-2,网络空间安全,1,1.9285714285714288,0.0,1.0,0.0,0.93,0.23,0.0,0.25,0.0,0.0,1.0,0.59,train
pjxyqwbk900,2023-2,软件工程,1,1.2909090909090908,4.0,1.0,0.3636363636363636,0.27,0.0,0.0,0.75,0.0,0.0,1.0,0.61,train
pjxyqwbk900,2024-1,软件工程,1,1.7,1.0,2.0,0.2,0.56,0.0,0.0,0.75,0.0,0.0,1.0,0.0,train
pjxyqwbk900,2024-2,软件工程,1,1.4,0.0,1.0,0.0,0.93,0.0,0.0,0.75,0.0,0.0,1.0,0.0,train
pjxyqwbk901,2023-2,数据科学与大数据技术,0,2.12,0.0,0.0,0.0,1.0,0.23,0.0,0.0,0.1,0.0,1.0,0.71,train
pjxyqwbk902,2023-2,软件工程,0,2.0,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqwbk907,2023-2,软件工程,1,1.6666666666666667,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqwbk910,2023-2,计算机科学与技术,1,1.96,0.0,1.0,0.0,0.93,0.65,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqwbk919,2023-2,网络空间安全,0,2.0142857142857142,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqwbk920,2023-2,网络工程,1,1.6,0.0,3.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqwbk922,2023-2,软件工程,1,1.88,0.0,1.0,0.0,0.93,0.0,0.0,0.25,0.67,0.0,1.0,0.0,train
pjxyqwbk923,2023-2,计算机科学与技术,0,2.0,0.0,1.0,0.0,0.93,0.12,0.0,0.0,0.37,0.0,1.0,0.0,train
pjxyqwbk925,2023-2,软件工程,1,1.775,1.0,2.0,0.125,0.64,0.0,0.0,0.0,0.0,0.0,1.0,0.56,train
pjxyqwbk925,2024-1,软件工程,1,1.2,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.56,train
pjxyqwbk925,2024-2,软件工程,1,1.4,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.56,train
pjxyqwbk928,2023-2,数据科学与大数据技术,0,2.16,0.0,0.0,0.0,1.0,0.44,0.0,0.0,0.13,0.0,1.0,0.7,train
pjxyqwbk931,2023-2,人工智能,0,2.2,0.0,0.0,0.0,1.0,0.83,0.0,0.1,1.0,0.0,1.0,0.66,train
pjxyqwbk935,2023-2,计算机科学与技术,0,2.16,0.0,0.0,0.0,1.0,0.23,0.0,0.75,0.8,0.0,1.0,0.67,train
pjxyqwbk942,2023-2,智能科学与技术,0,2.3,0.0,0.0,0.0,1.0,0.23,0.0,0.0,0.0,0.0,1.0,0.78,train
pjxyqwbk943,2023-2,计算机科学与技术,1,1.96,0.0,1.0,0.0,0.93,0.12,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqwbk949,2023-2,智能科学与技术,1,1.4444444444444444,2.0,1.0,0.2222222222222222,0.52,0.0,0.0,0.0,0.33,0.0,1.0,0.0,train
pjxyqwbk949,2024-1,智能科学与技术,1,1.2666666666666666,2.0,0.0,0.6666666666666666,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.0,train
pjxyqwbk949,2024-2,智能科学与技术,1,1.4,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.33,0.0,1.0,0.0,train
pjxyqwbk951,2023-2,软件工程,1,1.3142857142857145,1.0,1.0,0.1428571428571428,0.69,0.0,0.0,0.0,0.0,0.0,1.0,0.67,train
pjxyqwbk951,2024-1,软件工程,1,1.0,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqwbk951,2024-2,软件工程,1,0.7999999999999999,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqwbk953,2023-2,软件工程,1,1.875,0.0,2.0,0.0,0.87,0.0,0.0,0.75,1.0,0.0,1.0,0.0,train
pjxyqwbk953,2024-1,软件工程,0,,,,,0.0,0.0,0.0,0.75,0.63,0.0,1.0,0.0,train
pjxyqwbk953,2024-2,,0,,,,,0.0,0.0,0.0,0.75,0.63,0.0,1.0,0.0,train
pjxyqwbk954,2023-2,软件工程,0,2.3000000000000003,0.0,1.0,0.0,0.93,0.12,0.0,0.0,0.0,0.0,1.0,0.53,train
pjxyqwbk955,2023-2,网络空间安全,0,2.128571428571429,0.0,0.0,0.0,1.0,0.44,0.0,0.25,0.0,0.0,1.0,0.6,train
pjxyqwbk956,2023-2,网络空间安全,0,2.242857142857143,0.0,0.0,0.0,1.0,0.65,0.0,0.0,0.03,0.0,1.0,0.91,train
pjxyqwbk962,2023-2,数字媒体技术,1,1.96,0.0,1.0,0.0,0.93,0.0,0.0,0.25,0.0,0.0,1.0,0.0,train
pjxyqwbk962,2024-1,,0,,,,,0.0,0.0,0.0,0.4,0.0,0.0,1.0,0.0,train
pjxyqwbk964,2023-2,软件工程,0,2.02,0.0,1.0,0.0,0.93,0.23,0.0,0.75,0.0,0.0,1.0,0.0,train
pjxyqwbk966,2023-2,计算机科学与技术,1,1.96,0.0,1.0,0.0,0.93,0.23,0.0,0.25,0.0,0.0,1.0,0.51,train
pjxyqwbk967,2023-2,人工智能,0,2.02,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqwbk971,2023-2,信息安全,1,1.9714285714285715,0.0,1.0,0.0,0.93,0.44,0.0,0.0,0.33,1.0,1.0,0.54,train
pjxyqwbk972,2023-2,智能科学与技术,0,2.7777777777777777,0.0,1.0,0.0,0.93,0.0,1.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqwbk991,2023-2,智能科学与技术,1,1.88,0.0,1.0,0.0,0.93,0.0,0.0,0.75,0.2,0.0,1.0,0.0,train
pjxyqwbk993,2023-2,软件工程,0,2.4375,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.51,train
pjxyqwbk996,2023-2,网络工程,0,2.2125,0.0,1.0,0.0,0.93,0.0,0.0,0.75,0.0,0.0,1.0,0.0,train
pjxyqwbk999,2023-2,网络工程,1,1.8857142857142857,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.59,train
pjxyqxbj001,2023-2,微电子科学与工程,0,2.5666666666666664,0.0,0.0,0.0,1.0,0.44,0.0,0.25,0.0,0.0,1.0,0.88,train
pjxyqxbj001,2024-2,,0,,,,,0.0,0.44,0.0,0.75,0.0,0.0,1.0,0.88,train
pjxyqxbj002,2023-2,电子信息科学与技术,1,1.9,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.69,train
pjxyqxbj006,2023-2,电波传播与天线,1,1.9,0.0,1.0,0.0,0.93,0.0,0.0,0.25,0.0,0.0,1.0,0.0,train
pjxyqxbj007,2023-2,电子科学与技术,0,2.0,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.73,1.0,0.0,train
pjxyqxbj008,2023-2,信息工程,0,2.16,0.0,0.0,0.0,1.0,0.23,0.0,0.75,0.0,0.0,1.0,0.73,train
pjxyqxbj008,2024-1,信息工程,0,,,,,0.0,0.23,0.0,0.75,0.0,0.0,1.0,0.73,train
pjxyqxbj012,2023-2,微电子科学与工程,0,2.216666666666667,0.0,1.0,0.0,0.93,0.23,0.0,0.25,0.27,0.0,1.0,0.58,train
pjxyqxbj015,2023-2,应用物理学,0,2.2416666666666667,0.0,1.0,0.0,0.93,0.12,0.0,0.25,0.0,0.0,1.0,0.0,train
pjxyqxbj018,2023-2,电子科学与技术,0,2.04,0.0,1.0,0.0,0.93,0.23,0.0,0.25,0.0,0.0,1.0,0.0,train
pjxyqxbj021,2023-2,遥感科学与技术,1,1.9,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqxbj021,2024-1,遥感科学与技术,0,,,,,0.0,0.23,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqxbj021,2024-2,遥感科学与技术,1,0.7999999999999999,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqxbj023,2023-2,通信工程,1,1.84,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqxbj024,2023-2,电子信息科学与技术,1,1.8857142857142857,0.0,1.0,0.0,0.93,0.0,0.0,0.25,0.0,0.55,1.0,0.0,train
pjxyqxbj024,2024-1,,0,,,,,0.0,0.0,0.0,0.4,0.0,0.55,1.0,0.0,train
pjxyqxbj027,2023-2,电子信息科学与技术,1,1.01,4.0,1.0,0.4,0.27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqxbj027,2024-1,电子信息科学与技术,1,0.0,1.0,0.0,1.0,0.58,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqxbj027,2024-2,电子信息科学与技术,1,1.7833333333333332,0.0,3.0,0.0,0.8,0.0,0.58,0.0,0.0,0.0,1.0,0.0,train
pjxyqxbj029,2023-2,电磁场与无线技术,1,1.8857142857142857,0.0,3.0,0.0,0.8,0.0,0.0,0.25,0.67,0.0,1.0,0.67,train
pjxyqxbj029,2024-1,,0,,,,,0.0,0.0,0.0,0.75,0.67,0.0,1.0,0.67,train
pjxyqxbj031,2023-2,集成电路设计与集成系统,1,1.9142857142857144,0.0,3.0,0.0,0.8,0.12,0.0,0.0,0.03,0.0,1.0,0.0,train
pjxyqxbj032,2023-2,电子信息工程,1,0.7999999999999999,0.0,1.0,0.0,0.93,0.23,0.0,0.25,0.1,0.0,1.0,0.5,train
pjxyqxbj034,2023-2,电子信息工程,0,2.0,0.0,1.0,0.0,0.93,0.44,0.0,0.25,0.0,0.0,1.0,0.54,train
pjxyqxbj035,2023-2,电子信息科学与技术,0,2.2333333333333334,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.0,0.0,1.0,0.52,train
pjxyqxbj038,2023-2,集成电路设计与集成系统,0,2.3,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.0,0.0,1.0,0.61,train
pjxyqxbj039,2023-2,微电子科学与工程,0,2.1666666666666665,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqxbj040,2023-2,通信工程,1,1.96,0.0,1.0,0.0,0.93,0.44,0.0,0.25,0.0,0.0,1.0,0.54,train
pjxyqxbj043,2023-2,电子科学与技术,1,1.96,0.0,1.0,0.0,0.93,0.12,0.0,0.25,0.0,0.0,1.0,0.0,train
pjxyqxbj044,2023-2,集成电路设计与集成系统,0,2.685714285714286,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,1.0,0.81,train
pjxyqxbj046,2023-2,信息工程,0,2.0,0.0,1.0,0.0,0.93,0.65,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqxbj046,2024-1,信息工程,0,,,,,0.0,0.65,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqxbj048,2023-2,电子信息工程,1,1.2,2.0,2.0,0.25,0.42,0.44,0.0,0.25,0.0,0.0,1.0,0.0,train
pjxyqxbj049,2023-2,电子信息工程,1,1.92,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.2,0.0,1.0,0.55,train
pjxyqxbj051,2023-2,电子信息工程,0,2.0,0.0,1.0,0.0,0.93,0.23,0.0,0.75,0.0,0.0,1.0,0.67,train
pjxyqxbj052,2023-2,软件工程,0,2.04,0.0,1.0,0.0,0.93,0.44,0.0,0.75,0.0,0.0,1.0,0.0,train
pjxyqxbj054,2023-2,集成电路设计与集成系统,0,2.4125,0.0,2.0,0.0,0.87,0.0,0.0,0.0,1.0,0.0,1.0,0.0,train
pjxyqxbj058,2023-2,通信工程,0,2.18,0.0,0.0,0.0,1.0,0.12,0.0,0.25,1.0,0.0,1.0,0.78,train
pjxyqxbj060,2023-2,信息对抗技术,1,1.92,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqxbj063,2023-2,遥感科学与技术,1,1.5666666666666669,1.0,1.0,0.1666666666666666,0.66,0.0,0.0,0.0,0.0,0.97,1.0,0.0,train
pjxyqxbj063,2024-1,遥感科学与技术,0,2.2,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.97,1.0,0.0,train
pjxyqxbj063,2024-2,遥感科学与技术,1,0.7999999999999999,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.97,1.0,0.0,train
pjxyqxbj064,2023-2,电子信息科学与技术,0,2.02,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.97,1.0,0.0,train
pjxyqxbj065,2023-2,电子信息工程,0,2.0,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.0,0.0,1.0,0.59,train
pjxyqxbj066,2023-2,电波传播与天线,1,1.9,0.0,2.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqxbj067,2023-2,光电信息科学与工程,0,2.0,0.0,2.0,0.0,0.87,1.0,0.0,0.0,0.63,0.0,1.0,0.56,train
pjxyqxbj068,2023-2,电子信息科学与技术,0,2.02,0.0,1.0,0.0,0.93,0.0,0.0,0.75,0.0,0.0,1.0,0.0,train
pjxyqxbj073,2023-2,电子信息工程,0,2.04,0.0,0.0,0.0,1.0,0.12,0.0,0.75,0.0,0.0,1.0,0.61,train
pjxyqxbj074,2023-2,电子信息工程,0,2.04,0.0,1.0,0.0,0.93,0.44,0.0,0.25,0.33,0.0,1.0,0.62,train
pjxyqxbj075,2023-2,通信工程,0,2.2,0.0,0.0,0.0,1.0,0.44,0.0,0.25,0.0,0.0,1.0,0.66,train
pjxyqxbj075,2024-1,,0,,,,,0.0,0.44,0.0,0.25,0.0,0.0,1.0,0.66,train
pjxyqxbj080,2023-2,电磁场与无线技术,1,1.96,0.0,1.0,0.0,0.93,0.0,0.0,0.25,0.0,0.0,1.0,0.0,train
pjxyqxbj082,2023-2,微电子科学与工程,0,2.3,0.0,1.0,0.0,0.93,0.0,0.0,0.25,0.0,0.0,1.0,0.0,train
pjxyqxbj084,2023-2,探测制导与控制技术,0,2.04,0.0,0.0,0.0,1.0,0.23,0.0,0.25,0.0,0.0,1.0,0.71,train
pjxyqxbj084,2024-1,,0,,,,,0.0,0.23,0.0,0.4,0.0,0.0,1.0,0.71,train
pjxyqxbj084,2024-2,,0,,,,,0.0,0.23,0.0,0.75,0.0,0.0,1.0,0.71,train
pjxyqxbj086,2023-2,微电子科学与工程,0,2.45,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.59,train
pjxyqxbj088,2023-2,集成电路设计与集成系统,0,2.2,0.0,1.0,0.0,0.93,0.0,0.0,0.75,0.0,0.0,1.0,0.0,train
pjxyqxbj089,2023-2,飞行器设计与工程,0,2.16,0.0,0.0,0.0,1.0,0.23,0.0,0.0,0.0,0.0,1.0,0.56,train
pjxyqxbj092,2023-2,探测制导与控制技术,0,2.233333333333333,0.0,1.0,0.0,0.93,0.0,0.0,0.75,0.0,0.0,1.0,0.0,train
pjxyqxbj092,2024-1,,0,,,,,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,train
pjxyqxbj093,2023-2,信息工程,1,1.88,0.0,1.0,0.0,0.93,0.0,0.0,0.4,1.0,0.0,1.0,0.66,train
pjxyqxbj093,2024-1,信息工程,0,,,,,0.0,0.0,0.0,0.4,1.0,0.0,1.0,0.66,train
pjxyqxbj094,2023-2,电磁场与无线技术,0,2.2,0.0,1.0,0.0,0.93,0.12,0.0,0.0,0.0,0.34,1.0,0.7,train
pjxyqxbj095,2023-2,电子信息工程,0,2.16,0.0,0.0,0.0,1.0,0.23,0.0,0.0,0.0,0.0,1.0,0.61,train
pjxyqxbj096,2023-2,信息对抗技术,0,2.0,0.0,1.0,0.0,0.93,0.44,0.0,0.75,1.0,0.0,1.0,0.0,train
pjxyqxbj098,2023-2,微电子科学与工程,0,2.0,0.0,1.0,0.0,0.93,0.12,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqxbj098,2024-1,微电子科学与工程,0,,,,,0.0,0.12,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqxbj098,2024-2,微电子科学与工程,1,1.5499999999999998,0.0,1.0,0.0,0.93,0.12,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqxbj100,2023-2,光电信息科学与工程,1,2.365,4.0,5.0,0.2,0.11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqxbj100,2024-1,光电信息科学与工程,0,2.558333333333333,0.0,3.0,0.0,0.8,0.0,0.52,0.0,0.0,0.0,1.0,0.0,train
pjxyqxbj100,2024-2,光电信息科学与工程,1,1.88,0.0,1.0,0.0,0.93,0.0,0.75,0.0,0.0,0.0,1.0,0.0,train
pjxyqxbj102,2023-2,光电信息科学与工程,0,2.033333333333333,0.0,2.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,1.0,0.58,train
pjxyqxbj103,2023-2,通信工程,0,2.18,0.0,0.0,0.0,1.0,0.23,0.0,0.0,0.0,0.0,1.0,0.76,train
pjxyqxbj105,2023-2,通信工程,1,1.72,0.0,2.0,0.0,0.87,0.23,0.0,0.75,0.0,0.0,1.0,0.0,train
pjxyqxbj106,2023-2,通信工程,0,2.0,0.0,1.0,0.0,0.93,0.23,0.0,0.25,0.0,0.0,1.0,0.55,train
pjxyqxbj113,2023-2,微电子科学与工程,0,2.333333333333333,0.0,0.0,0.0,1.0,0.65,0.0,0.75,1.0,0.0,1.0,0.66,train
pjxyqxbj114,2023-2,微电子科学与工程,0,2.3,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqxbj117,2023-2,信息工程,0,2.34,0.0,0.0,0.0,1.0,0.23,0.0,0.0,0.0,0.0,1.0,0.88,train
pjxyqxbj117,2024-1,信息工程,0,,,,,0.0,0.23,0.0,0.0,0.0,0.0,1.0,0.88,train
pjxyqxbj119,2023-2,空间科学与技术,1,1.45,1.0,2.0,0.1666666666666666,0.6,0.0,0.0,0.25,0.0,0.0,1.0,0.0,train
pjxyqxbj119,2024-1,,0,,,,,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,train
pjxyqxbj119,2024-2,,0,,,,,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.0,train
pjxyqxbj120,2023-2,通信工程,1,1.84,0.0,1.0,0.0,0.93,0.23,0.0,0.25,0.0,0.0,1.0,0.0,train
pjxyqxbj121,2023-2,通信工程,0,2.02,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.0,0.28,1.0,0.67,train
pjxyqxbj124,2023-2,信息对抗技术,1,1.5,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqxbj125,2023-2,集成电路设计与集成系统,0,2.35,0.0,1.0,0.0,0.93,0.0,0.0,0.75,0.0,0.0,1.0,0.0,train
pjxyqxbj129,2023-2,计算机科学与技术,0,2.55,0.0,1.0,0.0,0.93,0.23,0.0,0.75,0.0,0.0,1.0,0.57,train
pjxyqxbj129,2024-1,,0,,,,,0.0,0.23,0.0,0.75,0.0,0.0,1.0,0.57,train
pjxyqxbj131,2023-2,微电子科学与工程,0,2.466666666666667,0.0,0.0,0.0,1.0,0.23,0.0,0.25,0.0,0.0,1.0,0.66,train
pjxyqxbj132,2023-2,电子信息工程,1,1.2,0.0,2.0,0.0,0.87,0.0,0.0,0.25,0.0,0.0,1.0,0.0,train
pjxyqxbj132,2024-1,,0,,,,,0.0,0.0,0.0,0.4,0.0,0.0,1.0,0.0,train
pjxyqxbj132,2024-2,电子信息工程,1,1.4,0.0,1.0,0.0,0.93,0.0,0.0,0.25,0.0,0.0,1.0,0.0,train
pjxyqxbj139,2023-2,应用物理学,0,2.22,0.0,0.0,0.0,1.0,0.44,0.0,0.75,0.1,0.0,1.0,0.65,train
pjxyqxbj144,2023-2,电子科学与技术,1,1.9,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqxbj145,2023-2,电子信息工程,1,1.96,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqxbj146,2023-2,微电子科学与工程,0,2.45,0.0,0.0,0.0,1.0,0.44,0.0,0.0,0.77,0.0,1.0,0.63,train
pjxyqxbj147,2023-2,集成电路设计与集成系统,0,2.1333333333333333,0.0,1.0,0.0,0.93,0.0,0.0,0.25,1.0,0.0,1.0,0.0,train
pjxyqxbj148,2023-2,软件工程,0,2.0,0.0,1.0,0.0,0.93,0.0,0.0,0.75,0.0,0.0,1.0,0.0,train
pjxyqxbj150,2023-2,通信工程,0,2.2,0.0,0.0,0.0,1.0,0.44,0.0,0.25,0.0,0.0,1.0,0.57,train
pjxyqxbj151,2023-2,集成电路设计与集成系统,0,2.433333333333333,0.0,0.0,0.0,1.0,0.23,0.0,0.75,0.4,0.0,1.0,0.66,train
pjxyqxbj152,2023-2,通信工程,0,2.02,0.0,1.0,0.0,0.93,0.23,0.0,0.25,0.6,0.0,1.0,0.0,train
pjxyqxbj153,2023-2,通信工程,0,2.04,0.0,1.0,0.0,0.93,0.23,0.0,0.75,0.0,0.0,1.0,0.58,train
pjxyqxbj154,2023-2,微电子科学与工程,0,2.5,0.0,0.0,0.0,1.0,0.23,0.0,0.25,0.0,0.0,1.0,0.79,train
pjxyqxbj155,2023-2,通信工程,0,2.02,0.0,1.0,0.0,0.93,0.23,0.0,0.75,0.0,0.0,1.0,0.0,train
pjxyqxbj158,2023-2,空间科学与技术,1,1.933333333333333,0.0,2.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqxbj159,2023-2,集成电路设计与集成系统,0,2.533333333333333,0.0,0.0,0.0,1.0,0.23,0.0,0.0,0.07,0.0,1.0,0.79,train
pjxyqxbj160,2023-2,集成电路设计与集成系统,0,2.3666666666666667,0.0,1.0,0.0,0.93,0.44,0.0,0.75,1.0,0.0,1.0,0.0,train
pjxyqxbj162,2023-2,光电信息科学与工程,1,2.9823529411764707,1.0,2.0,0.0588235294117647,0.72,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqxbj162,2024-1,光电信息科学与工程,1,1.6857142857142855,1.0,2.0,0.1428571428571428,0.62,0.0,0.77,0.0,0.0,0.0,1.0,0.0,train
pjxyqxbj162,2024-2,光电信息科学与工程,0,2.3000000000000003,0.0,2.0,0.0,0.87,0.0,0.89,0.0,0.0,0.0,1.0,0.0,train
pjxyqxbj164,2023-2,微电子科学与工程,0,2.333333333333333,0.0,0.0,0.0,1.0,0.44,0.0,0.25,0.0,0.0,1.0,0.64,train
pjxyqxbj165,2023-2,信息对抗技术,0,2.12,0.0,0.0,0.0,1.0,0.44,0.0,0.0,0.0,0.0,1.0,0.68,train
pjxyqxbj167,2023-2,电子科学与技术,1,1.9166666666666667,0.0,0.0,0.0,1.0,0.44,0.0,0.75,1.0,0.0,1.0,0.81,train
pjxyqxbj169,2023-2,电子信息科学与技术,1,0.96,3.0,1.0,0.3,0.35,0.0,0.0,0.25,0.0,0.0,1.0,0.57,train
pjxyqxbj169,2024-1,电子信息科学与技术,1,0.0,1.0,0.0,1.0,0.58,0.0,0.0,0.25,0.0,0.0,1.0,0.57,train
pjxyqxbj169,2024-2,电子信息科学与技术,1,1.4285714285714286,0.0,3.0,0.0,0.8,0.0,0.5,0.25,0.0,0.0,1.0,0.57,train
pjxyqxbj173,2023-2,微电子科学与工程,0,2.2666666666666666,0.0,1.0,0.0,0.93,0.12,0.0,0.25,0.0,0.0,1.0,0.5,train
pjxyqxbj174,2023-2,飞行器设计与工程,0,2.2,0.0,0.0,0.0,1.0,0.23,0.0,0.0,0.0,0.0,1.0,0.68,train
pjxyqxbj180,2023-2,信息对抗技术,0,2.0,0.0,1.0,0.0,0.93,0.0,0.0,0.25,0.0,0.0,1.0,0.6,train
pjxyqxbj182,2023-2,微电子科学与工程,0,2.3,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqxbj187,2023-2,通信工程,0,2.16,0.0,0.0,0.0,1.0,0.23,0.0,0.0,0.0,0.0,1.0,0.56,train
pjxyqxbj188,2023-2,通信工程,1,1.66,0.0,1.0,0.0,0.93,0.12,0.0,0.4,0.77,0.0,1.0,0.0,train
pjxyqxbj192,2023-2,电子科学与技术,0,2.2181818181818183,0.0,7.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqxbj195,2023-2,电子信息工程,1,1.8,0.0,0.0,0.0,1.0,0.44,0.0,0.25,0.87,0.0,1.0,0.67,train
pjxyqxbj198,2023-2,通信工程,0,2.16,0.0,0.0,0.0,1.0,0.65,0.0,0.25,0.73,0.0,1.0,0.79,train
pjxyqxbj207,2023-2,电子信息工程,0,2.0,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.5,0.0,1.0,0.51,train
pjxyqxbj214,2023-2,电子信息工程,0,2.24,0.0,0.0,0.0,1.0,0.23,0.0,0.0,0.1,0.16,1.0,0.83,train
pjxyqxbj217,2023-2,通信工程,1,1.88,0.0,1.0,0.0,0.93,0.44,0.0,0.75,0.0,0.0,1.0,0.0,train
pjxyqxbj220,2023-2,集成电路设计与集成系统,0,2.533333333333333,0.0,0.0,0.0,1.0,0.23,0.0,0.0,0.0,0.0,1.0,0.86,train
